trip_id,driver_id,rider_id,vendor_id,city,pickup_loc,drop_loc,distance_km,pickup_time,num_passengers,rate_code,payment_type,drop_time,fare_amount,driver_tip,toll_amt,mta_tax,total_amount,rating,stored_flag
TRP00000144,DRV001471,RDR004353,2,Pune,8,20,3.86,2024-02-09 07:38:00,1,2,Free Ride,2024-02-09 07:55:00,103.28,4.36,0.0,5.16,112.8,4.1,Y
TRP00000145,DRV000645,RDR002388,2,Pune,60,68,3.68,2024-02-20 07:49:00,2,1,Cash,2024-02-20 08:08:00,108.2,10.87,0.0,5.41,124.48,4.0,Y
TRP00000146,DRV000436,RDR003195,1,Delhi,81,22,1.3,2024-08-11 22:38:00,2,6,Cash,2024-08-11 22:47:00,81.28,9.09,0.0,4.06,94.43,4.0,Y
TRP00000147,DRV001343,RDR004735,1,Delhi,20,52,8.52,2024-11-12 15:21:00,1,3,UPI,2024-11-12 15:55:00,169.61,0.0,0.0,8.48,178.09,3.9,Y
TRP00000148,DRV001023,RDR003664,2,Ahmedabad,22,19,6.59,2024-05-13 16:14:00,2,1,Wallet,2024-05-13 16:41:00,136.38,7.99,0.0,6.82,151.19,3.3,Y
TRP00000149,DRV000811,RDR001603,1,Pune,57,96,1.42,2024-11-11 06:31:00,1,2,UPI,2024-11-11 06:44:00,53.77,0.0,0.0,2.69,56.46,4.2,Y
TRP00000150,DRV001812,RDR001685,2,Ahmedabad,51,78,3.61,2024-09-05 15:57:00,1,1,Wallet,2024-09-05 16:14:00,66.49,9.53,0.0,3.32,79.34,3.9,Y
TRP00000151,DRV001873,RDR002594,2,Kolkata,92,3,20.11,2024-03-08 23:49:00,1,1,UPI,2024-03-09 00:54:00,279.94,0.0,0.0,14.0,293.94,3.3,N
TRP00000152,DRV001317,RDR002456,1,Hyderabad,65,13,3.19,2024-08-13 23:07:00,2,1,UPI,2024-08-13 23:25:00,98.82,11.47,0.0,4.94,115.23,,Y
TRP00000153,DRV000940,RDR004672,2,Hyderabad,31,54,2.25,2024-07-04 08:53:00,1,4,UPI,2024-07-04 09:06:00,95.63,1.18,0.0,4.78,101.59,4.6,Y
TRP00000154,DRV000293,RDR002495,1,Bangalore,41,46,6.38,2024-03-18 05:16:00,2,1,Free Ride,2024-03-18 05:44:00,118.57,11.98,0.0,5.93,136.48,4.1,Y
TRP00000155,DRV000543,RDR003562,1,Pune,21,14,34.95,2024-02-29 05:20:00,1,2,Cash,2024-02-29 07:18:00,462.0,18.0,24.94,23.1,528.04,3.5,Y
TRP00000156,DRV000286,RDR002821,2,Delhi,60,41,3.22,2024-01-01 22:13:00,4,1,UPI,2024-01-01 22:30:00,68.02,1.76,36.93,3.4,110.11,4.1,Y
TRP00000157,DRV000506,RDR000732,1,Ahmedabad,66,78,9.92,2024-09-26 21:13:00,2,1,Wallet,2024-09-26 21:56:00,185.26,18.21,47.11,9.26,259.84,3.8,Y
TRP00000158,DRV001526,RDR004774,1,Mumbai,7,93,12.47,2024-05-20 03:11:00,1,1,UPI,2024-05-20 04:00:00,201.69,2.59,0.0,10.08,214.36,4.6,Y
TRP00000159,DRV001150,RDR000067,2,Kolkata,81,74,3.17,2024-05-27 15:08:00,1,1,Cash,2024-05-27 15:28:00,81.99,4.16,0.0,4.1,90.25,4.9,Y
TRP00000160,DRV001104,RDR004182,1,Mumbai,65,41,11.42,2024-04-02 07:55:00,1,1,Cash,2024-04-02 08:42:00,185.65,19.04,0.0,9.28,213.97,4.0,Y
TRP00000161,DRV000539,RDR003312,2,Kolkata,58,22,4.67,2024-08-21 04:02:00,5,1,Wallet,2024-08-21 04:25:00,116.83,16.27,0.0,5.84,138.94,3.8,Y
TRP00000162,DRV001530,RDR001045,2,Hyderabad,70,62,9.0,2024-08-15 09:58:00,3,1,Wallet,2024-08-15 10:40:00,141.59,11.37,0.0,7.08,160.04,4.8,Y
TRP00000163,DRV001198,RDR002410,1,Kolkata,41,37,9.03,2024-02-05 19:30:00,1,4,Cash,2024-02-05 20:12:00,144.29,0.28,0.0,7.21,151.78,4.2,Y
TRP00000164,DRV000878,RDR000512,2,Hyderabad,86,58,7.14,2024-06-25 06:52:00,3,2,Credit Card,2024-06-25 07:26:00,116.26,0.24,0.0,5.81,122.31,,Y
TRP00000165,DRV001839,RDR003025,2,Chennai,62,70,1.76,2024-09-01 01:43:00,2,1,UPI,2024-09-01 01:57:00,54.71,0.0,19.54,2.74,76.99,3.4,Y
TRP00000166,DRV001196,RDR004497,2,Kolkata,14,95,15.43,2024-01-27 13:15:00,2,1,Cash,2024-01-27 14:15:00,209.82,21.89,0.0,10.49,242.2,5.0,Y
TRP00000167,DRV000818,RDR000436,2,Delhi,8,64,4.09,2024-03-23 07:38:00,1,6,Free Ride,2024-03-23 07:55:00,70.65,2.17,0.0,3.53,76.35,4.9,Y
TRP00000168,DRV000742,RDR000007,2,Kolkata,78,13,2.65,2024-11-05 17:42:00,2,3,Cash,2024-11-05 17:54:00,62.58,0.0,0.0,3.13,65.71,4.5,Y
TRP00000169,DRV000450,RDR004588,1,Pune,28,47,1.33,2024-11-17 17:57:00,2,5,UPI,2024-11-17 18:05:00,56.17,0.0,0.0,2.81,58.98,3.5,Y
TRP00000170,DRV000284,RDR002943,2,Kolkata,25,83,8.15,2024-09-07 14:13:00,1,1,UPI,2024-09-07 14:48:00,159.97,8.14,39.96,8.0,216.07,3.2,Y
TRP00000171,DRV001044,RDR000899,1,Ahmedabad,70,43,10.05,2024-04-25 11:10:00,2,6,Cash,2024-04-25 11:55:00,167.7,0.46,0.0,8.38,176.54,3.7,Y
TRP00000172,DRV001011,RDR002312,2,Bangalore,97,95,1.13,2024-02-19 00:33:00,1,1,Credit Card,2024-02-19 00:41:00,78.54,9.87,0.0,3.93,92.34,4.7,Y
TRP00000173,DRV000187,RDR000256,1,Kolkata,48,29,6.74,2024-06-23 16:12:00,2,2,Cash,2024-06-23 16:47:00,149.87,20.09,32.8,7.49,210.25,3.9,Y
TRP00000174,DRV001548,RDR001928,2,Hyderabad,28,25,3.05,2024-11-23 14:23:00,4,2,Free Ride,2024-11-23 14:40:00,87.69,3.87,0.0,4.38,95.94,,Y
TRP00000175,DRV000097,RDR003537,2,Kolkata,6,27,9.29,2024-07-01 21:59:00,1,1,UPI,2024-07-01 22:33:00,181.35,16.89,40.91,9.07,248.22,4.4,Y
TRP00000176,DRV001764,RDR004835,1,Hyderabad,2,10,2.53,2024-10-06 05:26:00,1,5,Credit Card,2024-10-06 05:40:00,84.75,6.71,31.95,4.24,127.65,4.7,Y
TRP00000177,DRV000225,RDR003230,1,Hyderabad,6,83,10.39,2024-04-25 05:05:00,4,4,Free Ride,2024-04-25 05:50:00,177.98,13.12,0.0,8.9,200.0,5.0,Y
TRP00000178,DRV000314,RDR002607,1,Bangalore,76,58,4.91,2024-09-27 19:17:00,3,1,UPI,2024-09-27 19:42:00,117.23,0.0,0.0,5.86,123.09,4.4,Y
TRP00000179,DRV001286,RDR003136,2,Chennai,6,74,23.08,2024-07-08 03:46:00,2,2,Wallet,2024-07-08 05:09:00,335.26,19.92,0.0,16.76,371.94,,Y
TRP00000180,DRV000328,RDR003327,2,Bangalore,8,100,2.18,2024-02-01 17:33:00,1,1,Free Ride,2024-02-01 17:52:00,58.93,0.0,0.0,2.95,61.88,4.4,Y
TRP00000181,DRV001623,RDR003126,2,Pune,86,30,4.34,2024-06-26 16:36:00,3,6,Wallet,2024-06-26 17:03:00,106.83,3.64,0.0,5.34,115.81,4.0,Y
TRP00000182,DRV001394,RDR003566,2,Pune,55,10,1.96,2024-12-27 22:37:00,2,1,Free Ride,2024-12-27 22:50:00,46.82,1.6,0.0,2.34,50.76,3.4,Y
TRP00000183,DRV000865,RDR004466,2,Bangalore,28,86,21.69,2024-09-21 22:42:00,1,2,Wallet,2024-09-21 23:53:00,298.89,0.0,15.61,14.94,329.44,4.5,Y
TRP00000184,DRV001222,RDR001731,1,Delhi,82,28,17.79,2024-02-17 16:07:00,1,1,Credit Card,2024-02-17 17:09:00,264.81,35.37,0.0,13.24,313.42,4.6,N
TRP00000185,DRV000131,RDR001421,2,Ahmedabad,18,83,3.39,2024-02-21 19:39:00,3,1,Cash,2024-02-21 19:59:00,71.45,6.42,0.0,3.57,81.44,4.6,Y
TRP00000186,DRV000789,RDR003891,1,Ahmedabad,44,39,9.63,2024-05-18 05:35:00,1,1,Free Ride,2024-05-18 06:14:00,171.91,24.32,33.29,8.6,238.12,4.5,N
TRP00000187,DRV000782,RDR001140,2,Kolkata,66,64,14.6,2024-03-02 15:52:00,1,5,UPI,2024-03-02 16:46:00,203.56,0.0,17.53,10.18,231.27,3.3,N
TRP00000188,DRV001221,RDR001542,2,Mumbai,94,43,7.48,2024-12-29 17:15:00,1,1,Credit Card,2024-12-29 17:44:00,134.72,8.07,30.29,6.74,179.82,3.2,Y
TRP00000189,DRV000959,RDR004551,1,Delhi,55,50,7.03,2024-05-26 04:49:00,2,1,Cash,2024-05-26 05:20:00,112.32,16.17,0.0,5.62,134.11,3.7,Y
TRP00000190,DRV001084,RDR003151,2,Kolkata,83,9,3.22,2024-11-24 00:26:00,2,1,Free Ride,2024-11-24 00:42:00,71.12,0.0,0.0,3.56,74.68,4.4,Y
TRP00000191,DRV000515,RDR002952,2,Chennai,61,79,1.78,2024-05-10 06:12:00,3,1,UPI,2024-05-10 06:30:00,87.23,8.01,45.7,4.36,145.3,4.6,Y
TRP00000192,DRV001989,RDR003418,2,Pune,58,55,19.2,2024-12-02 18:47:00,2,1,UPI,2024-12-02 19:51:00,293.51,7.78,29.42,14.68,345.39,3.0,Y
TRP00000193,DRV001134,RDR001264,2,Pune,43,96,19.45,2024-12-01 10:21:00,1,1,Cash,2024-12-01 11:34:00,261.37,25.94,0.0,13.07,300.38,3.4,Y
TRP00000194,DRV001763,RDR002364,1,Ahmedabad,37,13,9.02,2024-04-06 09:12:00,1,6,Cash,2024-04-06 09:49:00,167.29,0.0,0.0,8.36,175.65,,Y
TRP00000195,DRV001931,RDR001029,1,Hyderabad,52,60,4.31,2024-04-06 09:36:00,1,6,Wallet,2024-04-06 09:54:00,94.58,0.39,10.51,4.73,110.21,3.4,Y
TRP00000196,DRV000024,RDR001101,1,Mumbai,48,49,4.44,2024-12-12 14:45:00,4,1,Wallet,2024-12-12 15:13:00,78.51,11.39,0.0,3.93,93.83,,Y
TRP00000197,DRV001394,RDR000096,1,Hyderabad,71,47,11.36,2024-02-20 19:28:00,4,1,UPI,2024-02-20 20:13:00,182.11,0.0,0.0,9.11,191.22,4.2,Y
TRP00000198,DRV001477,RDR000588,2,Mumbai,53,81,19.19,2024-03-06 20:00:00,1,1,Free Ride,2024-03-06 21:06:00,274.08,35.52,0.0,13.7,323.3,4.2,Y
TRP00000199,DRV000235,RDR000129,1,Bangalore,16,7,18.45,2024-05-18 01:53:00,1,1,Credit Card,2024-05-18 02:59:00,279.08,11.88,0.0,13.95,304.91,4.3,Y
TRP00000200,DRV001397,RDR001180,1,Kolkata,62,19,13.11,2024-10-16 21:13:00,3,1,Free Ride,2024-10-16 22:02:00,196.21,16.81,0.0,9.81,222.83,4.9,Y
TRP00000201,DRV001813,RDR003988,1,Hyderabad,22,15,9.22,2024-04-04 09:09:00,3,1,Cash,2024-04-04 09:44:00,167.14,6.13,0.0,8.36,181.63,3.1,Y
TRP00000202,DRV001100,RDR003578,2,Bangalore,71,3,1.7,2024-05-21 06:52:00,2,4,Cash,2024-05-21 07:12:00,49.16,1.62,0.0,2.46,53.24,3.9,Y
TRP00000203,DRV001538,RDR001113,1,Ahmedabad,85,3,2.41,2024-11-16 01:55:00,1,1,Credit Card,2024-11-16 02:07:00,65.56,9.53,39.29,3.28,117.66,4.1,Y
TRP00000204,DRV000547,RDR000694,2,Bangalore,40,6,19.31,2024-01-13 19:41:00,1,1,Free Ride,2024-01-13 20:44:00,268.64,32.4,48.91,13.43,363.38,4.9,Y
TRP00000205,DRV001575,RDR001125,1,Ahmedabad,60,22,8.46,2024-02-11 21:47:00,1,4,Wallet,2024-02-11 22:26:00,160.89,11.07,0.0,8.04,180.0,3.4,Y
TRP00000206,DRV001313,RDR003407,1,Pune,84,64,1.07,2024-08-23 07:07:00,2,1,Wallet,2024-08-23 07:18:00,42.91,4.36,0.0,2.15,49.42,4.0,Y
TRP00000207,DRV000697,RDR003736,2,Pune,4,68,1.86,2024-07-11 06:14:00,1,1,Wallet,2024-07-11 06:32:00,89.18,0.0,35.97,4.46,129.61,5.0,Y
TRP00000208,DRV000229,RDR004952,1,Hyderabad,31,55,9.71,2024-03-09 09:41:00,2,4,Cash,2024-03-09 10:19:00,183.76,0.0,0.0,9.19,192.95,3.3,Y
TRP00000209,DRV000602,RDR003488,1,Chennai,38,40,1.04,2024-04-26 00:42:00,1,1,Credit Card,2024-04-26 01:00:00,72.22,6.06,18.03,3.61,99.92,3.5,Y
TRP00000210,DRV000891,RDR001473,1,Kolkata,36,85,2.4,2024-09-21 20:50:00,2,1,Wallet,2024-09-21 21:06:00,79.25,6.09,35.62,3.96,124.92,3.3,Y
TRP00000211,DRV000324,RDR003723,1,Delhi,54,79,7.37,2024-12-06 15:48:00,1,4,Cash,2024-12-06 16:15:00,127.82,0.06,26.15,6.39,160.42,4.1,Y
TRP00000212,DRV000930,RDR004174,1,Kolkata,82,99,10.42,2024-03-28 09:16:00,2,2,UPI,2024-03-28 09:56:00,150.77,19.38,0.0,7.54,177.69,,Y
TRP00000213,DRV000007,RDR003475,2,Mumbai,28,73,9.44,2024-09-02 16:15:00,2,6,Wallet,2024-09-02 16:55:00,142.81,5.15,0.0,7.14,155.1,5.0,Y
TRP00000214,DRV001954,RDR004523,2,Bangalore,29,46,3.03,2024-10-20 23:01:00,4,1,Free Ride,2024-10-20 23:22:00,98.33,1.76,39.93,4.92,144.94,3.7,Y
TRP00000215,DRV001479,RDR003687,2,Kolkata,24,67,10.96,2024-09-05 03:57:00,2,1,UPI,2024-09-05 04:39:00,195.34,14.22,46.88,9.77,266.21,3.9,Y
TRP00000216,DRV001794,RDR003152,2,Bangalore,92,86,3.17,2024-03-10 02:58:00,4,2,Wallet,2024-03-10 03:13:00,82.41,3.81,0.0,4.12,90.34,3.4,Y
TRP00000217,DRV001474,RDR002911,1,Kolkata,37,97,4.15,2024-03-26 11:31:00,2,1,Free Ride,2024-03-26 11:53:00,87.81,8.03,0.0,4.39,100.23,4.4,Y
TRP00000218,DRV000540,RDR001850,1,Chennai,49,60,11.98,2024-11-13 17:37:00,2,3,Free Ride,2024-11-13 18:19:00,169.95,0.0,0.0,8.5,178.45,3.3,Y
TRP00000219,DRV001991,RDR001523,1,Pune,46,8,9.39,2024-08-09 19:04:00,3,1,UPI,2024-08-09 19:42:00,172.54,15.16,0.0,8.63,196.33,4.6,Y
TRP00000220,DRV001026,RDR003480,2,Delhi,84,99,16.14,2024-01-26 04:19:00,1,1,Cash,2024-01-26 05:18:00,240.12,3.56,48.85,12.01,304.54,4.8,Y
TRP00000221,DRV001561,RDR004953,2,Hyderabad,98,1,9.57,2024-02-27 18:32:00,1,1,UPI,2024-02-27 19:11:00,137.25,3.19,0.0,6.86,147.3,4.5,Y
TRP00000222,DRV000366,RDR000061,1,Mumbai,86,45,7.72,2024-12-03 05:30:00,1,1,Wallet,2024-12-03 06:00:00,144.47,13.41,0.0,7.22,165.1,3.2,Y
TRP00000223,DRV001040,RDR004735,1,Ahmedabad,53,16,1.79,2024-03-24 08:18:00,2,2,UPI,2024-03-24 08:36:00,75.71,6.61,11.33,3.79,97.44,,Y
TRP00000224,DRV001870,RDR004081,1,Hyderabad,68,82,4.67,2024-11-29 19:23:00,2,1,Free Ride,2024-11-29 19:50:00,98.89,13.26,18.22,4.94,135.31,4.5,Y
TRP00000225,DRV000218,RDR001940,2,Mumbai,37,17,3.47,2024-03-31 01:28:00,1,1,UPI,2024-03-31 01:48:00,66.16,6.59,0.0,3.31,76.06,3.9,Y
TRP00000226,DRV001783,RDR004111,1,Ahmedabad,99,42,3.24,2024-07-15 18:37:00,2,2,Credit Card,2024-07-15 18:53:00,63.12,2.45,31.21,3.16,99.94,4.9,Y
TRP00000227,DRV001281,RDR002206,1,Bangalore,9,30,29.9,2024-11-17 02:22:00,1,1,Free Ride,2024-11-17 04:01:00,421.36,0.0,0.0,21.07,442.43,4.1,Y
TRP00000228,DRV000612,RDR003366,2,Mumbai,43,66,5.0,2024-03-14 17:13:00,1,4,Credit Card,2024-03-14 17:36:00,103.45,2.67,0.0,5.17,111.29,4.2,Y
TRP00000229,DRV001724,RDR004475,1,Ahmedabad,38,84,18.81,2024-02-13 02:59:00,1,1,Free Ride,2024-02-13 04:00:00,259.41,25.91,0.0,12.97,298.29,4.1,Y
TRP00000230,DRV001309,RDR004722,1,Hyderabad,96,7,8.98,2024-10-16 14:31:00,1,1,Wallet,2024-10-16 15:04:00,144.9,0.0,0.0,7.25,152.15,4.3,N
TRP00000231,DRV001040,RDR003007,1,Bangalore,53,84,13.67,2024-09-16 18:22:00,1,1,Credit Card,2024-09-16 19:09:00,192.79,18.65,0.0,9.64,221.08,3.5,Y
TRP00000232,DRV001248,RDR000275,1,Ahmedabad,95,54,6.59,2024-02-24 13:25:00,1,1,Credit Card,2024-02-24 13:55:00,106.44,14.13,0.0,5.32,125.89,,Y
TRP00000233,DRV000408,RDR000311,2,Ahmedabad,26,25,7.88,2024-07-02 01:59:00,1,1,UPI,2024-07-02 02:34:00,136.67,0.0,0.0,6.83,143.5,3.8,Y
TRP00000234,DRV000314,RDR004655,2,Ahmedabad,43,13,6.43,2024-02-24 17:03:00,3,1,Wallet,2024-02-24 17:30:00,109.43,0.27,12.62,5.47,127.79,4.4,Y
TRP00000235,DRV000766,RDR003959,1,Ahmedabad,16,79,2.74,2024-01-27 11:17:00,3,1,Cash,2024-01-27 11:38:00,53.86,4.16,0.0,2.69,60.71,4.9,Y
TRP00000236,DRV001562,RDR003020,1,Delhi,60,90,11.25,2024-05-31 00:48:00,1,1,Wallet,2024-05-31 01:26:00,167.66,8.93,0.0,8.38,184.97,,Y
TRP00000237,DRV000331,RDR000928,1,Delhi,41,1,3.64,2024-03-14 14:28:00,1,1,UPI,2024-03-14 14:47:00,69.23,9.07,11.49,3.46,93.25,4.6,Y
TRP00000238,DRV001105,RDR004754,2,Chennai,64,43,1.2,2024-07-18 01:07:00,1,3,Cash,2024-07-18 01:22:00,82.89,0.0,0.0,4.14,87.03,,Y
TRP00000239,DRV001953,RDR003945,1,Bangalore,27,28,9.3,2024-12-06 04:14:00,1,3,Free Ride,2024-12-06 04:52:00,137.48,0.0,38.92,6.87,183.27,3.7,Y
TRP00000240,DRV001595,RDR000656,1,Kolkata,41,64,2.56,2024-02-19 12:08:00,2,1,UPI,2024-02-19 12:27:00,57.49,5.62,39.92,2.87,105.9,3.2,Y
TRP00000241,DRV001890,RDR001164,2,Bangalore,97,50,23.57,2024-06-22 15:23:00,2,1,Wallet,2024-06-22 16:45:00,316.88,7.82,30.88,15.84,371.42,3.3,Y
TRP00000242,DRV001087,RDR004313,1,Ahmedabad,9,77,25.62,2024-02-17 00:02:00,1,2,Credit Card,2024-02-17 01:31:00,332.23,0.0,0.0,16.61,348.84,4.9,Y
TRP00000243,DRV001882,RDR002290,1,Pune,66,27,20.71,2024-01-10 06:24:00,1,1,UPI,2024-01-10 07:41:00,282.88,24.5,10.72,14.14,332.24,4.4,Y
TRP00000244,DRV000002,RDR003809,1,Hyderabad,47,22,4.7,2024-07-29 17:22:00,1,1,Free Ride,2024-07-29 17:44:00,96.57,5.57,37.42,4.83,144.39,4.5,Y
TRP00000245,DRV001227,RDR004235,2,Mumbai,14,94,1.12,2024-08-29 09:15:00,1,4,Wallet,2024-08-29 09:32:00,64.05,0.0,0.0,3.2,67.25,3.6,N
TRP00000246,DRV000664,RDR000641,1,Mumbai,94,72,22.08,2024-10-26 15:41:00,3,1,UPI,2024-10-26 16:52:00,321.18,14.41,0.0,16.06,351.65,4.1,Y
TRP00000247,DRV001001,RDR004288,1,Mumbai,64,60,5.47,2024-05-01 17:17:00,1,4,UPI,2024-05-01 17:39:00,107.08,12.41,0.0,5.35,124.84,4.6,Y
TRP00000248,DRV000040,RDR004998,1,Ahmedabad,51,82,28.21,2024-08-18 20:52:00,3,1,Cash,2024-08-18 22:29:00,363.1,19.31,0.0,18.16,400.57,3.8,Y
TRP00000249,DRV000230,RDR000725,2,Delhi,73,74,27.51,2024-02-16 23:44:00,1,1,Free Ride,2024-02-17 01:14:00,391.88,17.61,18.35,19.59,447.43,3.9,Y
TRP00000250,DRV001903,RDR002009,2,Bangalore,87,88,16.34,2024-10-06 08:51:00,1,3,Credit Card,2024-10-06 09:53:00,216.84,31.67,0.0,10.84,259.35,4.9,Y
TRP00000251,DRV000744,RDR003871,2,Delhi,50,22,3.79,2024-07-06 16:04:00,1,1,Credit Card,2024-07-06 16:24:00,100.17,3.51,0.0,5.01,108.69,3.8,Y
TRP00000252,DRV001800,RDR000640,2,Mumbai,46,91,4.89,2024-07-17 07:55:00,1,4,UPI,2024-07-17 08:18:00,100.04,5.86,0.0,5.0,110.9,3.2,Y
TRP00000253,DRV001704,RDR004418,1,Bangalore,91,64,16.24,2024-01-25 05:06:00,1,1,Credit Card,2024-01-25 05:59:00,235.63,0.0,0.0,11.78,247.41,3.7,Y
TRP00000254,DRV001653,RDR004749,1,Chennai,73,37,4.05,2024-03-30 18:51:00,1,1,Credit Card,2024-03-30 19:11:00,72.86,0.27,36.85,3.64,113.62,3.4,Y
TRP00000255,DRV000630,RDR002560,1,Bangalore,47,87,2.49,2024-02-09 17:10:00,1,2,Wallet,2024-02-09 17:31:00,86.09,12.05,0.0,4.3,102.44,4.6,Y
TRP00000256,DRV000491,RDR000433,1,Hyderabad,75,50,7.51,2024-04-08 13:12:00,1,1,UPI,2024-04-08 13:39:00,124.63,12.01,0.0,6.23,142.87,3.9,Y
TRP00000257,DRV000119,RDR002815,2,Chennai,53,100,23.01,2024-08-30 04:21:00,2,3,Wallet,2024-08-30 05:36:00,302.59,0.0,0.0,15.13,317.72,3.0,Y
TRP00000258,DRV000494,RDR004383,2,Chennai,42,24,10.53,2024-02-27 02:08:00,3,4,Free Ride,2024-02-27 02:44:00,172.18,11.51,0.0,8.61,192.3,4.9,Y
TRP00000259,DRV001799,RDR000089,2,Ahmedabad,53,23,7.75,2024-11-01 21:33:00,1,1,Free Ride,2024-11-01 22:04:00,129.88,0.0,0.0,6.49,136.37,4.2,Y
TRP00000260,DRV001162,RDR003841,1,Hyderabad,2,51,1.82,2024-01-17 23:55:00,4,1,Wallet,2024-01-18 00:15:00,81.99,3.94,0.0,4.1,90.03,,Y
TRP00000261,DRV001940,RDR003720,2,Mumbai,6,66,8.64,2024-04-15 23:05:00,3,1,Wallet,2024-04-15 23:39:00,139.02,9.22,0.0,6.95,155.19,4.3,Y
TRP00000262,DRV000162,RDR004200,2,Kolkata,82,87,37.88,2024-01-27 04:24:00,1,1,Cash,2024-01-27 06:31:00,513.3,15.46,29.29,25.66,583.71,3.8,Y
TRP00000263,DRV000176,RDR003844,1,Ahmedabad,99,79,2.21,2024-03-19 07:28:00,3,6,Free Ride,2024-03-19 07:39:00,51.26,3.73,0.0,2.56,57.55,4.3,Y
TRP00000264,DRV001499,RDR004702,2,Ahmedabad,30,61,6.84,2024-01-13 11:02:00,1,1,Cash,2024-01-13 11:29:00,145.87,8.09,36.08,7.29,197.33,3.3,Y
TRP00000265,DRV000996,RDR002716,1,Ahmedabad,91,41,17.79,2024-07-15 14:43:00,4,1,Cash,2024-07-15 15:43:00,263.81,25.13,0.0,13.19,302.13,4.0,Y
TRP00000266,DRV001672,RDR003449,2,Delhi,29,25,11.8,2024-05-30 17:46:00,3,1,Wallet,2024-05-30 18:31:00,169.4,18.6,0.0,8.47,196.47,4.1,Y
TRP00000267,DRV000142,RDR002892,2,Pune,58,12,10.55,2024-03-30 21:22:00,2,1,UPI,2024-03-30 22:03:00,187.01,3.56,0.0,9.35,199.92,4.5,Y
TRP00000268,DRV001558,RDR002414,2,Delhi,96,10,10.7,2024-03-22 04:36:00,1,1,UPI,2024-03-22 05:22:00,166.58,8.69,0.0,8.33,183.6,,Y
TRP00000269,DRV001091,RDR002370,2,Ahmedabad,41,96,4.56,2024-03-22 10:18:00,2,2,Free Ride,2024-03-22 10:36:00,93.29,13.3,23.72,4.66,134.97,3.2,Y
TRP00000270,DRV001569,RDR001373,1,Delhi,20,45,3.78,2024-07-20 10:52:00,1,1,Free Ride,2024-07-20 11:14:00,70.4,2.17,12.17,3.52,88.26,4.6,Y
TRP00000271,DRV000258,RDR000290,2,Pune,24,21,14.26,2024-12-26 21:17:00,2,1,Free Ride,2024-12-26 22:05:00,195.1,3.22,0.0,9.76,208.08,3.5,Y
TRP00000272,DRV000263,RDR004896,2,Kolkata,73,86,14.29,2024-09-10 12:14:00,1,1,Cash,2024-09-10 13:09:00,232.38,0.0,0.0,11.62,244.0,3.7,Y
TRP00000273,DRV001352,RDR002491,2,Pune,51,34,17.14,2024-02-09 13:38:00,4,1,Cash,2024-02-09 14:42:00,264.94,0.0,0.0,13.25,278.19,4.4,Y
TRP00000274,DRV000974,RDR004618,1,Kolkata,95,98,20.56,2024-02-17 09:23:00,2,1,Credit Card,2024-02-17 10:36:00,293.63,38.52,0.0,14.68,346.83,4.2,Y
TRP00000275,DRV001940,RDR002134,2,Pune,35,27,6.73,2024-06-30 19:53:00,4,6,Cash,2024-06-30 20:20:00,123.65,12.69,0.0,6.18,142.52,3.1,Y
TRP00000276,DRV001126,RDR000504,1,Pune,67,69,6.57,2024-01-28 06:24:00,1,1,Free Ride,2024-01-28 06:50:00,128.48,0.61,0.0,6.42,135.51,4.6,Y
TRP00000277,DRV000339,RDR003877,1,Ahmedabad,33,63,13.81,2024-06-22 07:22:00,1,2,Free Ride,2024-06-22 08:11:00,189.81,24.68,48.94,9.49,272.92,4.1,Y
TRP00000278,DRV000543,RDR004737,2,Pune,82,18,9.4,2024-05-24 05:53:00,2,1,Cash,2024-05-24 06:36:00,142.99,1.92,0.0,7.15,152.06,4.4,Y
TRP00000279,DRV001081,RDR001386,1,Chennai,18,85,10.68,2024-04-14 14:10:00,4,2,Credit Card,2024-04-14 14:57:00,179.75,7.62,0.0,8.99,196.36,3.0,Y
TRP00000280,DRV001787,RDR004693,2,Mumbai,12,4,13.71,2024-05-10 13:27:00,1,4,UPI,2024-05-10 14:18:00,216.44,0.0,45.16,10.82,272.42,4.5,Y
TRP00000281,DRV001243,RDR000423,1,Pune,2,57,18.66,2024-08-19 12:47:00,1,4,Cash,2024-08-19 13:57:00,263.95,33.87,0.0,13.2,311.02,4.8,Y
TRP00000282,DRV000867,RDR002391,1,Hyderabad,73,42,4.3,2024-03-05 05:26:00,2,1,Cash,2024-03-05 05:46:00,96.78,0.0,0.0,4.84,101.62,3.9,Y
TRP00000283,DRV001976,RDR000224,2,Hyderabad,21,58,4.77,2024-12-23 15:24:00,1,1,Credit Card,2024-12-23 15:43:00,97.1,3.27,39.23,4.86,144.46,4.8,Y
TRP00000284,DRV000434,RDR002350,2,Chennai,24,78,1.79,2024-02-07 15:19:00,1,1,Credit Card,2024-02-07 15:32:00,75.76,2.94,0.0,3.79,82.49,3.8,Y
TRP00000285,DRV001903,RDR003972,2,Chennai,17,25,7.91,2024-11-25 14:37:00,1,4,UPI,2024-11-25 15:08:00,153.8,0.0,0.0,7.69,161.49,4.1,Y
TRP00000286,DRV001105,RDR000676,2,Mumbai,42,94,1.29,2024-01-07 08:51:00,2,4,Credit Card,2024-01-07 09:05:00,44.77,1.83,0.0,2.24,48.84,4.5,Y
